Uid,year,name,type,who,Nart,link
urn:nir:stato:decreto.legislativo:2016;025,2016,Decreto Legislativo 15 Febbraio 25/2016,decreto.legislativo,stato,3,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;025
urn:nir:stato:decreto.legislativo:2016;024,2016,Decreto Legislativo 11 Febbraio 24/2016,decreto.legislativo,stato,3,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;024
urn:nir:stato:decreto.legislativo:2016;016,2016,Decreto Legislativo 13 Gennaio 16/2016,decreto.legislativo,stato,5,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;016
urn:nir:stato:decreto.legislativo:2016;015,2016,Decreto Legislativo 28 Gennaio 15/2016,decreto.legislativo,stato,47,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;015
urn:nir:stato:decreto.legislativo:2016;014,2016,Decreto Legislativo 13 Gennaio 14/2016,decreto.legislativo,stato,1,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;014
urn:nir:stato:decreto.legislativo:2016;010,2016,Decreto Legislativo 22 Gennaio 10/2016,decreto.legislativo,stato,4,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;010
urn:nir:stato:decreto.legislativo:2016;008,2016,Decreto Legislativo 15 Gennaio 8/2016,decreto.legislativo,stato,11,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;008
urn:nir:stato:decreto.legislativo:2016;007,2016,Decreto Legislativo 15 Gennaio 7/2016,decreto.legislativo,stato,13,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;007
urn:nir:stato:decreto.legislativo:2016;006,2016,Decreto Legislativo 12 Gennaio 6/2016,decreto.legislativo,stato,33,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;006
urn:nir:stato:decreto.legislativo:2016;005,2016,Decreto Legislativo 11 Gennaio 5/2016,decreto.legislativo,stato,66,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;005
urn:nir:stato:decreto.legislativo:2016;004,2016,Decreto Legislativo 7 Gennaio 4/2016,decreto.legislativo,stato,3,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;004
urn:nir:stato:decreto.legislativo:2016;003,2016,Decreto Legislativo 7 Gennaio 3/2016,decreto.legislativo,stato,4,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;003
urn:nir:stato:decreto.legislativo:2016;002,2016,Decreto Legislativo 7 Gennaio 2/2016,decreto.legislativo,stato,2,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;002
urn:nir:stato:decreto.legislativo:2016;001,2016,Decreto Legislativo 7 Gennaio 1/2016,decreto.legislativo,stato,8,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;001
urn:nir:stato:decreto.legislativo:2017;237,2017,Decreto Legislativo 29 Dicembre 237/2017,decreto.legislativo,stato,2,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;237
urn:nir:stato:decreto.legislativo:2017;236,2017,Decreto Legislativo 29 Dicembre 236/2017,decreto.legislativo,stato,3,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;236
urn:nir:stato:decreto.legislativo:2017;234,2017,Decreto Legislativo 22 Dicembre 234/2017,decreto.legislativo,stato,5,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;234
urn:nir:stato:decreto.legislativo:2017;233,2017,Decreto Legislativo 15 Dicembre 233/2017,decreto.legislativo,stato,3,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;233
urn:nir:stato:decreto.legislativo:2017;232,2017,Decreto Legislativo 13 Dicembre 232/2017,decreto.legislativo,stato,16,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;232
urn:nir:stato:decreto.legislativo:2017;231,2017,Decreto Legislativo 15 Dicembre 231/2017,decreto.legislativo,stato,31,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;231
urn:nir:stato:decreto.legislativo:2017;230,2017,Decreto Legislativo 15 Dicembre 230/2017,decreto.legislativo,stato,30,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;230
urn:nir:stato:decreto.legislativo:2017;229,2017,Decreto Legislativo 3 Novembre 229/2017,decreto.legislativo,stato,62,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;229
urn:nir:stato:decreto.legislativo:2017;228,2017,Decreto Legislativo 12 Dicembre 228/2017,decreto.legislativo,stato,9,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;228
urn:nir:stato:decreto.legislativo:2017;223,2017,Decreto Legislativo 15 Dicembre 223/2017,decreto.legislativo,stato,4,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;223
urn:nir:stato:decreto.legislativo:2017;221,2017,Decreto Legislativo 15 Dicembre 221/2017,decreto.legislativo,stato,24,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;221
urn:nir:stato:decreto.legislativo:2017;220,2017,Decreto Legislativo 22 Dicembre 220/2017,decreto.legislativo,stato,4,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;220
urn:nir:stato:decreto.legislativo:2017;218,2017,Decreto Legislativo 15 Dicembre 218/2017,decreto.legislativo,stato,7,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;218
urn:nir:stato:decreto.legislativo:2017;217,2017,Decreto Legislativo 13 Dicembre 217/2017,decreto.legislativo,stato,67,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;217
urn:nir:stato:decreto.legislativo:2017;216,2017,Decreto Legislativo 29 Dicembre 216/2017,decreto.legislativo,stato,9,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;216
urn:nir:stato:decreto.legislativo:2017;204,2017,Decreto Legislativo 7 Dicembre 204/2017,decreto.legislativo,stato,4,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;204
urn:nir:stato:decreto.legislativo:2017;203,2017,Decreto Legislativo 7 Dicembre 203/2017,decreto.legislativo,stato,13,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;203
urn:nir:stato:decreto.legislativo:2017;202,2017,Decreto Legislativo 7 Dicembre 202/2017,decreto.legislativo,stato,4,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;202
urn:nir:stato:decreto.legislativo:2017;191,2017,Decreto Legislativo 15 Novembre 191/2017,decreto.legislativo,stato,10,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;191
urn:nir:stato:decreto.legislativo:2017;190,2017,Decreto Legislativo 15 Novembre 190/2017,decreto.legislativo,stato,10,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;190
urn:nir:stato:decreto.legislativo:2017;189,2017,Decreto Legislativo 12 Dicembre 189/2017,decreto.legislativo,stato,86,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;189
urn:nir:stato:decreto.legislativo:2017;184,2017,Decreto Legislativo 20 Novembre 184/2017,decreto.legislativo,stato,8,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;184
urn:nir:stato:decreto.legislativo:2017;183,2017,Decreto Legislativo 15 Novembre 183/2017,decreto.legislativo,stato,12,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;183
urn:nir:stato:decreto.legislativo:2017;173,2017,Decreto Legislativo 15 Novembre 173/2017,decreto.legislativo,stato,17,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;173
urn:nir:stato:decreto.legislativo:2017;162,2017,Decreto Legislativo 7 Settembre 162/2017,decreto.legislativo,stato,1,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;162
urn:nir:stato:decreto.legislativo:2017;149,2017,Decreto Legislativo 3 Ottobre 149/2017,decreto.legislativo,stato,11,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;149
urn:nir:stato:decreto.legislativo:2017;147,2017,Decreto Legislativo 15 Settembre 147/2017,decreto.legislativo,stato,27,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;147
urn:nir:stato:decreto.legislativo:2017;145,2017,Decreto Legislativo 15 Settembre 145/2017,decreto.legislativo,stato,9,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;145
urn:nir:stato:decreto.legislativo:2017;137,2017,Decreto Legislativo 15 Settembre 137/2017,decreto.legislativo,stato,3,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;137
urn:nir:stato:decreto.legislativo:2017;135,2017,Decreto Legislativo 9 Agosto 135/2017,decreto.legislativo,stato,7,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;135
urn:nir:stato:decreto.legislativo:2017;131,2017,Decreto Legislativo 4 Agosto 131/2017,decreto.legislativo,stato,21,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;131
urn:nir:stato:decreto.legislativo:2017;129,2017,Decreto Legislativo 3 Agosto 129/2017,decreto.legislativo,stato,12,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;129
urn:nir:stato:decreto.legislativo:2017;126,2017,Decreto Legislativo 26 Luglio 126/2017,decreto.legislativo,stato,7,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;126
urn:nir:stato:decreto.legislativo:2017;118,2017,Decreto Legislativo 20 Luglio 118/2017,decreto.legislativo,stato,6,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;118
urn:nir:stato:decreto.legislativo:2017;117,2017,Decreto Legislativo 3 Luglio 117/2017,decreto.legislativo,stato,104,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;117
urn:nir:stato:decreto.legislativo:2017;116,2017,Decreto Legislativo 13 Luglio 116/2017,decreto.legislativo,stato,35,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;116
urn:nir:stato:decreto.legislativo:2017;112,2017,Decreto Legislativo 3 Luglio 112/2017,decreto.legislativo,stato,21,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;112
urn:nir:stato:decreto.legislativo:2017;111,2017,Decreto Legislativo 3 Luglio 111/2017,decreto.legislativo,stato,10,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;111
urn:nir:stato:decreto.legislativo:2017;108,2017,Decreto Legislativo 21 Giugno 108/2017,decreto.legislativo,stato,49,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;108
urn:nir:stato:decreto.legislativo:2017;106,2017,Decreto Legislativo 16 Giugno 106/2017,decreto.legislativo,stato,35,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;106
urn:nir:stato:decreto.legislativo:2017;104,2017,Decreto Legislativo 16 Giugno 104/2017,decreto.legislativo,stato,27,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;104
urn:nir:stato:decreto.legislativo:2017;100,2017,Decreto Legislativo 16 Giugno 100/2017,decreto.legislativo,stato,23,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;100
urn:nir:stato:decreto.legislativo:2017;098,2017,Decreto Legislativo 29 Maggio 98/2017,decreto.legislativo,stato,7,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;098
urn:nir:stato:decreto.legislativo:2017;097,2017,Decreto Legislativo 29 Maggio 97/2017,decreto.legislativo,stato,38,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;097
urn:nir:stato:decreto.legislativo:2017;095,2017,Decreto Legislativo 29 Maggio 95/2017,decreto.legislativo,stato,50,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;095
urn:nir:stato:decreto.legislativo:2017;094,2017,Decreto Legislativo 29 Maggio 94/2017,decreto.legislativo,stato,13,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;094
urn:nir:stato:decreto.legislativo:2017;092,2017,Decreto Legislativo 25 Maggio 92/2017,decreto.legislativo,stato,15,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;092
urn:nir:stato:decreto.legislativo:2017;090,2017,Decreto Legislativo 25 Maggio 90/2017,decreto.legislativo,stato,10,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;090
urn:nir:stato:decreto.legislativo:2017;077,2017,Decreto Legislativo 19 Maggio 77/2017,decreto.legislativo,stato,5,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;077
urn:nir:stato:decreto.legislativo:2017;076,2017,Decreto Legislativo 4 Maggio 76/2017,decreto.legislativo,stato,4,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;076
urn:nir:stato:decreto.legislativo:2017;075,2017,Decreto Legislativo 25 Maggio 75/2017,decreto.legislativo,stato,25,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;075
urn:nir:stato:decreto.legislativo:2017;074,2017,Decreto Legislativo 25 Maggio 74/2017,decreto.legislativo,stato,19,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;074
urn:nir:stato:decreto.legislativo:2017;070,2017,Decreto Legislativo 15 Maggio 70/2017,decreto.legislativo,stato,33,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;070
urn:nir:stato:decreto.legislativo:2017;069,2017,Decreto Legislativo 15 Maggio 69/2017,decreto.legislativo,stato,4,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;069
urn:nir:stato:decreto.legislativo:2017;067,2017,Decreto Legislativo 15 Maggio 67/2017,decreto.legislativo,stato,5,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;067
urn:nir:stato:decreto.legislativo:2017;066,2017,Decreto Legislativo 13 Aprile 66/2017,decreto.legislativo,stato,21,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;066
urn:nir:stato:decreto.legislativo:2017;065,2017,Decreto Legislativo 13 Aprile 65/2017,decreto.legislativo,stato,14,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;065
urn:nir:stato:decreto.legislativo:2017;064,2017,Decreto Legislativo 13 Aprile 64/2017,decreto.legislativo,stato,39,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;064
urn:nir:stato:decreto.legislativo:2017;063,2017,Decreto Legislativo 13 Aprile 63/2017,decreto.legislativo,stato,14,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;063
urn:nir:stato:decreto.legislativo:2017;062,2017,Decreto Legislativo 13 Aprile 62/2017,decreto.legislativo,stato,28,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;062
urn:nir:stato:decreto.legislativo:2017;061,2017,Decreto Legislativo 13 Aprile 61/2017,decreto.legislativo,stato,17,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;061
urn:nir:stato:decreto.legislativo:2017;060,2017,Decreto Legislativo 13 Aprile 60/2017,decreto.legislativo,stato,17,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;060
urn:nir:stato:decreto.legislativo:2017;059,2017,Decreto Legislativo 13 Aprile 59/2017,decreto.legislativo,stato,29,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;059
urn:nir:stato:decreto.legislativo:2017;056,2017,Decreto Legislativo 19 Aprile 56/2017,decreto.legislativo,stato,131,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;056
urn:nir:stato:decreto.legislativo:2017;052,2017,Decreto Legislativo 5 Aprile 52/2017,decreto.legislativo,stato,26,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;052
urn:nir:stato:decreto.legislativo:2017;051,2017,Decreto Legislativo 21 Marzo 51/2017,decreto.legislativo,stato,17,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;051
urn:nir:stato:decreto.legislativo:2017;043,2017,Decreto Legislativo 27 Febbraio 43/2017,decreto.legislativo,stato,21,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;043
urn:nir:stato:decreto.legislativo:2017;042,2017,Decreto Legislativo 17 Febbraio 42/2017,decreto.legislativo,stato,30,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;042
urn:nir:stato:decreto.legislativo:2017;041,2017,Decreto Legislativo 17 Febbraio 41/2017,decreto.legislativo,stato,7,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;041
urn:nir:stato:decreto.legislativo:2017;040,2017,Decreto Legislativo 6 Marzo 40/2017,decreto.legislativo,stato,27,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;040
urn:nir:stato:decreto.legislativo:2017;038,2017,Decreto Legislativo 15 Marzo 38/2017,decreto.legislativo,stato,7,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;038
urn:nir:stato:decreto.legislativo:2017;037,2017,Decreto Legislativo 15 Marzo 37/2017,decreto.legislativo,stato,4,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;037
urn:nir:stato:decreto.legislativo:2017;035,2017,Decreto Legislativo 15 Marzo 35/2017,decreto.legislativo,stato,52,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;035
urn:nir:stato:decreto.legislativo:2017;032,2017,Decreto Legislativo 15 Marzo 32/2017,decreto.legislativo,stato,4,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;032
urn:nir:stato:decreto.legislativo:2017;029,2017,Decreto Legislativo 10 Febbraio 29/2017,decreto.legislativo,stato,15,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;029
urn:nir:stato:decreto.legislativo:2017;028,2017,Decreto Legislativo 10 Febbraio 28/2017,decreto.legislativo,stato,12,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;028
urn:nir:stato:decreto.legislativo:2017;027,2017,Decreto Legislativo 7 Febbraio 27/2017,decreto.legislativo,stato,15,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;027
urn:nir:stato:decreto.legislativo:2017;026,2017,Decreto Legislativo 3 Febbraio 26/2017,decreto.legislativo,stato,22,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;026
urn:nir:stato:decreto.legislativo:2017;016,2017,Decreto Legislativo 7 Febbraio 16/2017,decreto.legislativo,stato,1,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;016
urn:nir:stato:decreto.legislativo:2017;007,2017,Decreto Legislativo 19 Gennaio 7/2017,decreto.legislativo,stato,2,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;007
urn:nir:stato:decreto.legislativo:2017;006,2017,Decreto Legislativo 19 Gennaio 6/2017,decreto.legislativo,stato,3,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;006
urn:nir:stato:decreto.legislativo:2017;005,2017,Decreto Legislativo 19 Gennaio 5/2017,decreto.legislativo,stato,9,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;005
urn:nir:stato:decreto.legislativo:2017;003,2017,Decreto Legislativo 19 Gennaio 3/2017,decreto.legislativo,stato,20,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2017;003
urn:nir:stato:decreto.legislativo:2018;148,2018,Decreto Legislativo 27 Dicembre 148/2018,decreto.legislativo,stato,7,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2018;148
